Date Time Created,Completed,Job ID,Asset / Position,Lock Off Number,Position 1,Position 2,Position 3,Position,Task,Completion Details,Date : Time Completed,Priority,Work Status,Date Request Converted,Was Request,Lost Operational Time (DD:HH:MM),Response Time(DD:HH:MM)
31/05/2012 10:47,TRUE,8962,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Fit new tank to rig and re-pipe condensate return. Remove excess pumps.,made tank stand and fitted extra tank inlets. removed 2 pumps and made mods to pipe work and fitted new tank,17/06/2012 11:00,2) Critical,Completed,12/06/2012 12:57,TRUE,002 Days 21 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
23/04/2012 12:59,TRUE,8240,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Repair leaking ball valve on station 2        Sourced all parts to replaced complete valve assy as old unit was quite worn, instaled a new actuator/switch box/connecting kit linkage/valve assy/electrical pnumatic control modual. all worked well during proving tests afterwards.",,24/04/2012 15:43,2) Critical,Completed,24/04/2012 15:31,TRUE,001 Days 02 Hrs 44 Mins,000 Days 19 Hrs 01 Mins
05/04/2012 11:33,TRUE,8017,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Fit manifold with risers to Auto rig to even out condensate. Contact GMT.,had new manifould made and made support brackets and fitted to rig,21/04/2012 08:00,2) Critical,Completed,24/04/2012 09:41,TRUE,000 Days 23 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
04/04/2012 05:06,TRUE,7983,ATR001(1015)(A09),loading fault,North,Assembly Hall,TD,"North,Assembly Hall,TD","load arm misloading components to steam test postion Have had a quick look at problem found a bolt mising from support strut this was replaced.on restart arm still misload by bypassing test station by about 12mm fualt arm not rigid enough or programme change required
STEVE DADGE= CONFIMED MISS ALIGHNMENT TO ALL STATIONS, CAN ONLY THINK BELT DRIVE HAD JUMPED AS ALL STATIONS WERE OUT BY SAME AMOUNT AND ENCODER STILL FOUND HOME. ALSO RAISED OIL SECTION PICKAND PLACE ARM AS WAS TO LOW AT END OF TRAVEL, OIL STATION PALLET ARIVAL SENSORS REQUIRED ADJUSTING AS THEY WERE INTERMITANTLY MISSING PALLETS  ",,04/04/2012 09:50,3) Urgent,Completed,,FALSE,000 Days 05 Hrs 10 Mins,000 Days 03 Hrs 10 Mins
22/03/2012 13:58,TRUE,7835,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Phil to amend steam input to line 3 on auto rig as discussed. safety valve vertical riser tee leading to cooling tunnel and AV13 at end of line.,re-routed pipework as discussed.,23/03/2012 18:00,2) Critical,Completed,24/03/2012 07:05,TRUE,000 Days 06 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
22/03/2012 11:43,TRUE,7821,ATR001(1015)(A09),"Generic Auto Multi Station ATR Service (Hyd,Pneu) (ST/AD) - Yearly",North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,25/02/2013 00:00,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
14/03/2012 13:52,TRUE,7708,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Fit louvred panel inside rig.,FITTED TO RIG AS GRAYHAM REQESTED,15/03/2012 09:30,3) Urgent,Completed,14/03/2012 18:47,TRUE,000 Days 01 Hrs 30 Mins,000 Days 00 Hrs 00 Mins
27/02/2012 07:49,TRUE,7434,ATR001(1015)(A09),ASSET No WAS NOT PUT ON REQUEST BY SECTION LEADER,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto rig air test station door - magnet holding door closed has come loose. ASSET NUMBER WAS NOT PUT ON REQUEST BY SECTION LEADER
INFORMED A.WILLIAMS THAT THIS NEEDS TO BE DONE SO AS TO STOP WASTING MAINTENANCE TIME TRYING TO FIND THE M/C THAT HAS BROKEN DOWN. MAGNET DOOR CATCH PLATE FIXING THREAD U/S. REPOSITIONED MAGNET & TAP NEW THREAD FOR
PLATE. DOOR CATCH MAGNET NOW WORKING.",,27/02/2012 09:00,2) Critical,Completed,27/02/2012 07:54,TRUE,000 Days 01 Hrs 11 Mins,000 Days 00 Hrs 01 Mins
22/02/2012 06:06,TRUE,7354,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Please clean out seperator and replace UFT32. Ref John Wintle,changed float trap and cleaned strainer buillt into float trap assy. checked sepperator.,29/03/2012 15:04,2) Critical,Completed,22/02/2012 06:08,TRUE,029 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
20/02/2012 08:41,TRUE,7318,ATR001(1015)(A09),SUSPECT SOFTWARE CORUPSION,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto rig conveyor not working.
NO OUTPUT FROM PLC TO CONTACTOR FOR CONVEYOR MOTOR. ALLEN BARDLEY CONTROL PANEL SWITCHING ON PANELVIEW
BUT SHOWING CONVEYOR STATUS AS OFF. ALL OTHER PANELVIEW SWITCHINGS SEEM TO BE WORKING ( eg STEAM ON/OFF ).
TRYED SERVAL TIMES POWERING DOWN PLC BUT THIS MADE NO DIFFERANCE. FOUND THAT OIL,STEAM & AIR LINEAR'S WERE NOT
HOMEING. THEN THE ALLEN BARDLEY PANEL VIEW SHOW A FLAUT OF NO NETWORK CONNECTION BUT THE PLC NOW HAD AN OUTPUT TO RUN THE CONVEYOR MOTOR & THE CONVEYOR WAS NOW RUNNING. BUT THE PANELVIEW CONTROL WAS LOCKED UP &
WOULD NOT RESET EVEN WHEN POWERING DOWN THE PLC. S.TOMSON HAS PUT HIS LAPTOP ON THE PLC & UNLOCKED THE PANELVIEW & AT PRESENT THE TD AUTO LINE IS WORKING. BUT SIMON SUSPECTS THAT THERE IS A PROGRAM IN THE SOFTWARE
THAT IS CORUPTING THE PLC PROGRAM.
",,20/02/2012 14:47,2) Critical,Completed,20/02/2012 09:21,TRUE,000 Days 06 Hrs 06 Mins,000 Days 00 Hrs 40 Mins
04/01/2012 12:09,TRUE,6687,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","change the multi function festo air valve control block, as requested.","replaced valve block, unable to test as no products to run machine",04/01/2012 10:00,4) As Soon As Practical,Completed,04/01/2012 12:21,TRUE,000 Days 02 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
20/12/2011 09:11,TRUE,6633,ATR001(1015)(A09),SPARES LOST/5S NEW PARTS WILL NEED TO BE ORDERED.,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto rig oil dip sensor not working.
CONVEYOR COMPONET SENSOR OIL DIP PICK-UP DAMAGED U/S. THERE NO SENSORS IN STOCK ( LOST/ 5S ). FITTED DIFFERENT
TYPE OF SENSOR AS TEMP REPAIR. NEW SENSOR WILL NEED TO BE ORDERED INFORMED A.WILLIAMS & GIVEN DETAILS. OIL DIP
RUNNING AT PRESENT.",,20/12/2011 12:02,2) Critical,Completed,20/12/2011 10:30,TRUE,000 Days 02 Hrs 51 Mins,000 Days 01 Hrs 04 Mins
17/11/2011 16:24,TRUE,6184,ATR001(1015)(A09),PICK & PLACE OUT OF ALINEMENT DUE TO POSSIBLE CRASH.,North,Assembly Hall,TD,"North,Assembly Hall,TD","AIR TEST PICK & PLACE JAWS OUT OF ALINEMENT WHEN PICKING COMPONET FROM CONVEYOR & WHEN COMPONET IS
PLACED IN TESTING BLOCK.
PICK & PLACE OUT OF ALINEMENT. MANUALLY MOVED PICK & PLACE ARM UNIT TO SOME CAN OF VERTICAL ALINEMENT. ( NO MEANS OF ADJUSTMENT ON UNIT). RESET PLC, AT PRESENT AIR TEST IS WORKING CORRECTLY.",,17/11/2011 16:36,2) Critical,Completed,17/11/2011 16:27,TRUE,000 Days 03 Hrs 06 Mins,000 Days 00 Hrs 01 Mins
17/11/2011 08:48,TRUE,6169,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","oil dip arm pick and place not working
SUSPECTED MOMENTERY DROP IN AIR PRESSURE IS CAUSING, THE OIL STATION TO BOMB OUT, MYSELF AND SIMON THOMPSON WATCH THIS RIG RUN FOR OVER ONE HOUR  WITHOUT ANY ISSUES. VALVE BLOCK TO BE REPLACED - ON ORDER. RIG WORKING O.K.",,17/11/2011 10:30,2) Critical,Completed,22/11/2011 08:02,TRUE,000 Days 01 Hrs 42 Mins,000 Days 00 Hrs 12 Mins
16/11/2011 14:35,TRUE,6161,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",CLAMPING STATION 1 STEAM INLET VALVE SV9 ACTUATOR LINKAGE ( VALVE/CONTROL BOX ) HAS ONLY BEEN TEMP REPAIRED. NEW LINKAGE NEEDS TO BE INSTALLED.,New Linkage fitted.,23/11/2011 10:30,2) Critical,Completed,31/07/2012 14:38,TRUE,000 Days 01 Hrs 50 Mins,000 Days 00 Hrs 00 Mins
16/11/2011 13:27,TRUE,6159,ATR001(1015)(A09),AS TO FAIL REF BD06156,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto rig sensor no 1 needs reseting again please - will not release after test.
THIS HAS BEEN TEMP REPAIRED AS TO FAIL REF BDO6156",,16/11/2011 14:44,2) Critical,Completed,16/11/2011 14:41,TRUE,000 Days 01 Hrs 17 Mins,000 Days 00 Hrs 03 Mins
16/11/2011 09:36,TRUE,6156,ATR001(1015)(A09),REF A.WILLIAMS SV9 NEEDS NEW LINKAGE,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto rig sensor no 1 needs adjusting.
STATION I NOT UNCLAMPING AT END OF TEST. CHECKED PLC INPUTS CLAMP, PICK & PLACE POSITION & JAWS ALL CORRECT. CHECKED WIRING OUTPUT FROM PLC TO AIR SOLINIOD FOR UNCLAMPING RES CONT READINGS GOOD. GOT A.WILLIAMS PUT LAPTOP PROGRAM ON SO AS TO SEE LADDER CONNECTION FOR OUTPUT 8/5 ( UNCLAMP STAT 1), FOUND THAT INPUT 12/9 SV9
STEAM INLET VALVE NOT MADE. FOUND THAT LINKAGE FROM VALVE ACTUATOR TO CONTROL BOX FOR INPUT 12/9  WORN TO
EXCESS WITH SO MUCH MOVEMENT AS NOT TO OPERATE CAM SWITCHING. TEMP REPAIR DONE ON LINKAGE WITH SHIM TO TAKE UP EXCCESS WEAR. AT PRESENT STEAM TEST STATION 1 IS WORKING CORRECTLY. INFORMED A.WILLIAMS THAT NEW LINKAGE
NEEDS TO BE INSTALLED.
",,16/11/2011 14:35,2) Critical,Completed,16/11/2011 10:18,TRUE,000 Days 04 Hrs 59 Mins,000 Days 00 Hrs 39 Mins
14/11/2011 10:15,TRUE,6075,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",oil arm stopping and place out of line on auto test rig(ADJUSTED ARM SLIGHTLY NO SEEMS TO BE PLACE CORRECTLY),,14/11/2011 18:15,2) Critical,Completed,21/11/2011 11:27,TRUE,000 Days 07 Hrs 00 Mins,000 Days 06 Hrs 00 Mins
13/10/2011 16:17,TRUE,5705,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Torque calibration on two torque units complete. Replace with units on machine.,,14/10/2011 09:00,3) Urgent,Completed,27/07/2012 16:46,TRUE,000 Days 16 Hrs 43 Mins,000 Days 15 Hrs 43 Mins
23/09/2011 08:02,TRUE,5421,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","AIR TEST LINEAR PICK & PLACE HAS BEEN CRASHED.
NIGTHSHIFT OPERATOR FORGOT TO CHANGE TEST JIG HOLDERS, PICK & PLACE ARM BENT OUT OF VERTICAL ALINEMENT. REALINED
ARM & TESTED PICK & PLACE WITH COMPONET PICKUP & PLACEMENT. NOW WORKING OK. M/C IS READY TO  RUN.",,23/09/2011 09:00,2) Critical,Completed,23/09/2011 08:04,TRUE,000 Days 01 Hrs 16 Mins,000 Days 00 Hrs 01 Mins
20/09/2011 10:54,TRUE,5381,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","TD auto assembly test rig missing switch to select top cap or strainer cap, please replace. Email sent to Alan Williams/Tony Hughes 20/09/11",Agreed complete by Alan Williams.  Date. Time and Engineer estimated.,21/09/2011 10:00,2) Critical,Completed,09/08/2012 11:28,TRUE,000 Days 02 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
12/09/2011 13:43,TRUE,5281,ATR001(1015)(A09),I TRAPS HAVE NOT BEEN TESTED ON THIS M/C FOR A LONG TIME.,North,Assembly Hall,TD,"North,Assembly Hall,TD","TD cell, auto test rig on air test (Ram not opening far enough  to accomodate 1"" Traps).
1 TRAPS HAVE NOT BEEN TESTED ON THIS STATION FOR A LONG TIME, FOUND THAT THERE WAS AN AIR LOCK IN THE RAM, RELEASED HYD OIL PRESSURE ON PIPE LINE. OPERATOR HAS RUN THE AIR TEST WITH 1 TRAPS & RAM IS RETURNING NORMALLY AT PRESENT. ( IF PROBLEM REOCCURES THEN HYD AIR PRESSURE UNIT WILL NEED TO BE STRIPPED DOWN & NEW SEALS INSTALLED).",,12/09/2011 16:02,2) Critical,Completed,12/09/2011 14:36,TRUE,000 Days 02 Hrs 19 Mins,000 Days 00 Hrs 02 Mins
02/09/2011 07:47,TRUE,5195,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Auto test rig on td cell, sensor on steam clamp needs adjusting no 3.
B.BURLY HAS FITTED NEW SEAL, THIS HAS NOT EFFECTED THE SENSOR POSITION ON THE STEAM CLAMP STATION 3.",,02/09/2011 08:10,2) Critical,Completed,02/09/2011 07:51,TRUE,000 Days 00 Hrs 40 Mins,000 Days 00 Hrs 15 Mins
20/08/2011 09:59,TRUE,5061,ATR001(1015)(A09),Generic Auto Multi Station ATR Service (Pneu) (ST/AD) - Quarterly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done,19/03/2012 00:00,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
27/07/2011 21:19,TRUE,4776,ATR001(1015)(A09),new cabling,North,Assembly Hall,TD,"North,Assembly Hall,TD",assisted dave with fitting of new cable and snagging to enable production to use the machine tonight,,28/07/2011 18:00,3) Urgent,Completed,,FALSE,001 Days 04 Hrs 00 Mins,001 Days 00 Hrs 00 Mins
20/07/2011 09:11,TRUE,4666,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","AIR TEST PICK & PLACE ARM OUT OF ALINEMENT & CONVEYOR PALLET STOP NOT WORKING.
REALINED PICK & PLACE ARM AS BEST AS POSSIBLE, BUT FINE ADJUSTMENT NEEDS TO BE DONE THROUGH LINEAR PARAMETERS
WHICH NEED A SOFTWARE ENGINEER TO PROGRAM. PALLET STOP 9 NOT WORKING. INPUTS TO PLC OK. OUTPUT TO PALLET OK
AT PLC, BUT FOUND NO SUPPLY TO PALLET STOP SOLINIOD. TRACE MUTICORE WIRING FROM PLC CABINATE TO CONTROL CABINATE
ON OIL DIP STATION & FOUND OUTPUT WIRE R30 NOT CONNECTED INTO TERMINAL RAIL. RECONNECTED WIRE, PALLET STOP NOW
WORKING. BILLY HAS TRYED T/D AUTO RIG & ALL IS WORKING CORRECTLY.",,21/07/2011 09:36,2) Critical,Completed,21/07/2011 09:13,TRUE,001 Days 03 Hrs 06 Mins,000 Days 00 Hrs 01 Mins
08/07/2011 14:19,TRUE,4545,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",poss air leak all arms not functioning on auto rig - reset compressor.,,08/07/2011 14:44,2) Critical,Completed,08/07/2011 15:44,TRUE,000 Days 00 Hrs 25 Mins,000 Days 00 Hrs 11 Mins
05/07/2011 09:27,TRUE,4448,ATR001(1015)(A09),Generic Auto Multi Station ATR Service (Pneu) (ST/AD) - Quarterly,North,Assembly Hall,TD,"North,Assembly Hall,TD",,Not Done.,05/07/2011 00:00,1) Health and Safety,Not Done,,FALSE,000 Days 00 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
30/06/2011 16:02,TRUE,4383,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","OIL DIP PICK & PLACE NOT PICKING UP COMPONETS FROM JIG ON CONVEYOR.
SENSOR DETECTING COMPONET ON JIG OUT OF ALINEMENT. REALINED SENSOR, OIL DIP NOW WORKING.",,30/06/2011 16:06,2) Critical,Completed,30/06/2011 16:03,TRUE,000 Days 03 Hrs 11 Mins,000 Days 02 Hrs 20 Mins
30/06/2011 11:14,TRUE,4373,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","OIL DIP & STEAM TEST STATION STOPPED.
BILL EXPLANED THAT THESE 2 STATIONS HAD STOPPED & THAT THE ONLY VISUAL THING THAT COULD BE SEEN FOR THIS WAS THAT THERE WAS NO COMPONET IN STATION 3  &  THE CLAMP HAD CLAMPED. THIS HAS CAUSE A NO INPUT SIGNAL FROM STATION
3 CLAMPING TO THE PLC ( INPUTS CLAMP & UNCLAMP NOT SHOWING). BILL IS GOING TO KEEP A RECORD OF FLAUTS LIKE THIS SO
THAT MAYBE A PATTERN OF EVENTS CAN BE DETERMINED FOR FURTURE FLAUT FINDING. HE HAS DONE A RESET & THE AUTO LINE
IS NOW RUNNING.",,30/06/2011 11:30,2) Critical,Completed,30/06/2011 11:16,TRUE,000 Days 00 Hrs 50 Mins,000 Days 00 Hrs 01 Mins
21/06/2011 07:41,TRUE,4212,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Td area, auto test rig panel were removed for maintenance on last job - panel needs putting back up please.","Agreed complete by Alan Williams - Date, Time and Engineer estimated",22/06/2011 09:00,3) Urgent,Completed,12/07/2012 16:39,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/06/2011 10:42,TRUE,4014,ATR001(1015)(A09),ACCESS TO REPAIR FLAUT H&S ISSUE T.HUGHES HAS BEEN INFORMED.,North,Assembly Hall,TD,"North,Assembly Hall,TD","MAIN STEAM VALVE NOT OPENING.
NO OUTPUT COMING FROM PLC TO OPEN VALVE, INPUT/OUTPUT LISTING DOSE CORRESPOND TO ACTUAL OUTPUT SIGNALS COMING FROM  TEST RIG & THERE IS NO LADDER DIAGRAMS TO TRACE OUTPUT FROM MAIN STEAM VALVE TO CORRESPONDING INPUTS TO MAKE IT LIVE. T.HUGHES HAS BEEN INFORMED THAT INFORMATION IS NEEDED OR A SOFTWARE ENGINEER WITH LAPTOP PROGRAM OF LADDER DIAGRAM SO THAT FLAUT CAN BE TRACED. HAVE NOW GOT JOHN WINTLES SOFTWARE LADDER DIAGRAM BUT HE HAS TOLD ME THAT MODIFCATIONS HAVE DONE TO THIS M/C BY OTHER PERSONS SO THIS INFORMATION IS NOT UP TO DATE. AFTER SERVAL HOURS OF LOOKING THROUGH THE LADDER DIAGRAM & FINDING THAT THE MAIN INPUTS WERE OK BUT STILL COULD NOT GET OUTPUT SUPPLY TO VALVE. I DID A COMPLETE VISUAL CHECK OF INPUTS ON ALL PLC CARDS & FOUND THAT STATION 2 CLAMPING CLY SHUT INPUT WAS NOT PRESENT ( THIS INPUT DOSE NOT SEEM TO RELATE TO LADDER DIAGRAM CIRCUIT FOR MAIN STEAM VALVE ??). ACCESS TO THIS STATION 2 CLY IS BLOCKED WITH HOT PIPEWORK ( T.HUGHES WAS ",,10/06/2011 08:52,2) Critical,Completed,09/06/2011 10:44,TRUE,001 Days 02 Hrs 52 Mins,000 Days 00 Hrs 01 Mins
15/03/2011 10:54,TRUE,3195,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",TD french double stn test rig has a leak from the pump ,"Leak repaired.  Time, date and engineer estimated.",15/03/2011 14:15,2) Critical,Completed,30/05/2012 11:13,TRUE,000 Days 03 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
06/01/2011 15:29,TRUE,2290,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",NETWORK CONNECTION BROKEN. ABOVE TD AUTO RIG.,Connection re made.,07/01/2011 10:00,2) Critical,Completed,01/02/2012 13:30,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
24/11/2010 15:30,TRUE,1930,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","H grippers not picking on air.
JAWS CLOSED SENSOR NOT MAKING. ADJUSTED SENSOR, AIR TEST NOW WORKING.",,24/11/2010 16:35,2) Critical,Completed,24/11/2010 15:46,TRUE,000 Days 01 Hrs 05 Mins,000 Days 00 Hrs 16 Mins
14/10/2010 15:35,TRUE,1432,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",overhead sensor block leaking steam onto operators when rig is in use,,15/10/2010 10:51,1) Health and Safety,Completed,16/10/2010 08:50,TRUE,000 Days 19 Hrs 16 Mins,000 Days 17 Hrs 16 Mins
28/09/2010 13:05,TRUE,1208,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",3 steam leaks detected water dripping onto floor and flowing through spill mats when rig starts up,"sorted main leaks, but drips from air condence vent tubes need discharge trays, no drains in floor after moove",29/09/2010 22:19,1) Health and Safety,Completed,29/09/2010 08:17,TRUE,001 Days 02 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
09/09/2010 13:30,TRUE,988,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",oil dip arm not working,,09/09/2010 15:16,2) Critical,Completed,09/09/2010 14:19,TRUE,000 Days 03 Hrs 46 Mins,000 Days 02 Hrs 04 Mins
08/09/2010 10:08,TRUE,965,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Oil leak on the air decay area of rig,drip trays required,08/09/2010 11:00,4) As Soon As Practical,Completed,11/09/2010 07:41,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
08/07/2010 16:00,TRUE,287,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Solenoid block has an air and oil leak affecting oil dip arm clamping pressure.
NEW BLOCK FROM FESTO FITTED


",,13/07/2010 10:27,2) Critical,Completed,12/07/2010 07:59,TRUE,004 Days 18 Hrs 27 Mins,003 Days 15 Hrs 59 Mins
08/07/2010 08:34,TRUE,276,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD","Oil dip arm not working

B.BURLY INFORMED ME THAT THEY CHANGED THE PAD ON THE OIL DIP JAWS BUT JAWS WERE NOT HOLDING THE COMPONENT
WHEN OIL DIP WAS IN MOVEMENT. THERE IS NO ADJUSTMENT ON OIL DIP ARMS OR JAW PAD HOLDERS, THE JAW AIR UNIT HAS
ONLY BEEN REPLACED A FEW WEEKS AGO, THERE IS SOME FREE PLAY IN IT BUT THAT WOULD BE EXPECTED AS NEW UNIT
SNIFFNESS BECOMES LESS WITH USE. AT THE REQUEST OF J.WINTLE I HAVE FITTED A NEW JAW AIR UNIT. AT PRESENT OIL DIP
IS WORKING.",,08/07/2010 11:07,2) Critical,Completed,08/07/2010 08:48,TRUE,000 Days 02 Hrs 33 Mins,000 Days 00 Hrs 06 Mins
05/07/2010 08:57,TRUE,212,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Internals on 3 float traps at the back of the rig need replacing/checking,checked  and working ok,06/07/2010 03:58,4) As Soon As Practical,Completed,06/07/2010 10:02,TRUE,000 Days 00 Hrs 51 Mins,000 Days 00 Hrs 00 Mins
05/07/2010 08:55,TRUE,211,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Leaks on Flange stn 3 and Clamp on stn 2 also leaking,,07/07/2010 11:28,3) Urgent,Completed,07/07/2010 10:00,TRUE,002 Days 02 Hrs 33 Mins,002 Days 00 Hrs 33 Mins
05/07/2010 08:53,TRUE,210,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Overhead DP on Stm test stn no 3 leaking ,replaced diaphragm on valve assy,06/07/2010 19:53,1) Health and Safety,Completed,06/07/2010 10:00,TRUE,000 Days 20 Hrs 56 Mins,000 Days 00 Hrs 00 Mins
05/07/2010 08:52,TRUE,209,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",6 diffusers need replacing,fitted new defusers ,12/07/2010 22:43,3) Urgent,Completed,06/07/2010 09:57,TRUE,006 Days 22 Hrs 46 Mins,000 Days 00 Hrs 00 Mins
05/07/2010 08:50,TRUE,208,ATR001(1015)(A09),Work Request,North,Assembly Hall,TD,"North,Assembly Hall,TD",Steam Pressure needs to be turned up to 7 bar - currently running @ 5.5 bar,"Adjusted DP's, operator tested traps after.



",05/07/2010 19:26,1) Health and Safety,Completed,05/07/2010 19:25,TRUE,000 Days 01 Hrs 00 Mins,000 Days 00 Hrs 00 Mins
01/07/2010 08:41,TRUE,141,ATR001(1015)(A09),OIL DIP ARM,North,Assembly Hall,TD,"North,Assembly Hall,TD","INFORMATION LOST WHEN CONVERTING REQUEST TO BREAKDOWN?

BILLY BURLEY REPORTED THAT THERE WAS NO LONGER A PROBLEM WITH THE OIL DIP ARM.",,01/07/2010 13:18,2) Critical,Completed,01/07/2010 12:18,TRUE,000 Days 04 Hrs 37 Mins,000 Days 03 Hrs 44 Mins
